tweet_id,rating_numerator,rating_denominator,name,year,day,month,hour,stages,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
816450570814898180,13,10,Moose,2017,Wed,Jan,1,None,Web site,0.35285700000000003,False,Envelope,0.0601072,False,Envelope,0.0312909,False,32551,8867
816336735214911488,11,10,Dudley,2017,Tue,Jan,17,None,Labrador retriever,0.91933,True,Kuvasz,0.0494795,True,Kuvasz,0.0119342,True,9148,2135
816091915477250048,12,10,Comet,2017,Tue,Jan,1,None,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Samoyed,0.0060165,True,9500,2359
815990720817401858,11,10,Jack,2017,Mon,Jan,18,None,Chihuahua,0.428756,True,Miniature pinscher,0.103912,True,Miniature pinscher,0.0889587,True,5324,1137
815966073409433600,13,10,None,2017,Mon,Jan,17,pupper,Tibetan mastiff,0.506312,True,Tibetan terrier,0.29569,True,Tibetan terrier,0.0362507,True,23904,9280
815736392542261248,11,10,Akumi,2017,Mon,Jan,1,None,Border collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Cardigan,0.146351,True,10476,2485
815639385530101762,12,10,Titan,2017,Sun,Jan,19,None,German shepherd,0.8179529999999999,True,Norwegian elkhound,0.140007,True,Norwegian elkhound,0.0248209,True,8748,1796
815390420867969024,13,10,None,2017,Sun,Jan,2,None,Restaurant,0.279846,False,Toyshop,0.0914294,False,Toyshop,0.0461474,False,11043,4165
814986499976527872,11,10,Cooper,2016,Sat,Dec,0,pupper,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,Boxer,3.42436e-05,True,8135,1413
814638523311648768,12,10,Olivia,2016,Fri,Dec,1,None,Golden retriever,0.650814,True,Kuvasz,0.053281,True,Kuvasz,0.035439599999999995,True,12007,2963
814530161257443328,12,10,Alf,2016,Thu,Dec,17,None,Miniature poodle,0.626913,True,Toy poodle,0.26558200000000004,True,Toy poodle,0.0416142,True,9228,2031
814153002265309185,12,10,Oshie,2016,Wed,Dec,16,None,Golden retriever,0.490068,True,Labrador retriever,0.291956,True,Labrador retriever,0.07247469999999999,True,30681,9499
813910438903693312,11,10,Chubbs,2016,Wed,Dec,0,doggo,Siberian husky,0.6993550000000001,True,Eskimo dog,0.256433,True,Eskimo dog,0.0131888,True,9912,2060
813812741911748608,14,10,Gary,2016,Tue,Dec,18,None,French bulldog,0.709146,True,Boston bull,0.247621,True,Boston bull,0.0188551,True,38747,15319
813800681631023104,12,10,Sky,2016,Tue,Dec,17,None,Malamute,0.501159,True,Siberian husky,0.228792,True,Siberian husky,0.200388,True,8892,1919
813217897535406080,13,10,Atlas,2016,Mon,Dec,3,None,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,Pomeranian,0.0356671,True,19924,7989
813202720496779264,11,10,None,2016,Mon,Dec,2,doggo,Cocker spaniel,0.701852,True,Golden retriever,0.120345,True,Golden retriever,0.0363202,True,9796,1968
813187593374461952,13,10,None,2016,Mon,Dec,1,None,Golden retriever,0.888181,True,Labrador retriever,0.0423119,True,Labrador retriever,0.00970173,True,21159,4787
813172488309972993,12,10,Eleanor,2016,Mon,Dec,0,None,Doormat,0.954844,False,Golden retriever,0.0261931,True,Golden retriever,0.00438598,True,9949,2092
813157409116065792,12,10,Layla,2016,Sun,Dec,23,None,Siamese cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Pembroke,0.041916,True,8278,2426
813142292504645637,13,10,None,2016,Sun,Dec,22,None,Beagle,0.848735,True,Ibizan hound,0.0446025,True,Ibizan hound,0.0186108,True,8988,2579
813127251579564032,11,10,None,2016,Sun,Dec,21,doggo,Norwegian elkhound,0.432416,True,Whippet,0.374223,True,Whippet,0.032462599999999994,True,12648,3421
813112105746448384,12,10,Toby,2016,Sun,Dec,20,None,Dingo,0.287369,False,Pembroke,0.140682,True,Pembroke,0.0908189,True,11014,3017
813096984823349248,11,10,Rocky,2016,Sun,Dec,19,doggo,Great dane,0.128056,True,Boston bull,0.117003,True,Boston bull,0.08696430000000001,True,11238,3941
813081950185472002,11,10,Baron,2016,Sun,Dec,18,None,Doberman,0.909951,True,Kelpie,0.0426494,True,Kelpie,0.0230041,True,10542,3030
813066809284972545,12,10,Tyr,2016,Sun,Dec,17,None,Toy terrier,0.7764,True,Pembroke,0.115034,True,Pembroke,0.048873,True,8490,2130
813051746834595840,13,10,Bauer,2016,Sun,Dec,16,None,Golden retriever,0.914804,True,Labrador retriever,0.08355,True,Labrador retriever,0.000453224,True,22370,8034
812781120811126785,10,10,Swagger,2016,Sat,Dec,22,None,Bull mastiff,0.989316,True,Boxer,0.00704296,True,Boxer,0.00173961,True,8089,2093
812709060537683968,12,10,Brandi,2016,Sat,Dec,17,None,Irish setter,0.326873,True,Golden retriever,0.18261,True,Golden retriever,0.156912,True,7067,1565
812503143955202048,13,10,None,2016,Sat,Dec,3,None,Loupe,0.546856,False,Web site,0.345298,False,Web site,0.0105279,False,6485,1334
812466873996607488,12,10,Mary,2016,Sat,Dec,1,None,Bath towel,0.0998035,False,Pillow,0.0923181,False,Pillow,0.0782055,True,8523,2109
812372279581671427,13,10,Moe,2016,Fri,Dec,19,None,Golden retriever,0.7848729999999999,True,Cocker spaniel,0.08778810000000001,True,Cocker spaniel,0.0832747,True,14617,4015
811985624773361665,11,10,Ted,2016,Thu,Dec,17,None,Staffordshire bullterrier,0.6105729999999999,True,French bulldog,0.159935,True,French bulldog,0.0586721,False,7756,1541
811744202451197953,13,10,Halo,2016,Thu,Dec,1,None,Pekinese,0.386082,True,Labrador retriever,0.202862,True,Labrador retriever,0.170487,True,8061,1762
811627233043480576,10,10,Augie,2016,Wed,Dec,17,None,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Pembroke,0.046349199999999986,True,13640,3418
811386762094317568,11,10,Craig,2016,Wed,Dec,1,pupper,Pembroke,0.804177,True,Cardigan,0.18989,True,Cardigan,0.00196475,True,22335,7002
810896069567610880,11,10,Hunter,2016,Mon,Dec,17,None,Flat-coated retriever,0.8208040000000001,True,Labrador retriever,0.08231820000000001,True,Labrador retriever,0.0674605,True,9659,1959
810657578271330305,11,10,Pavlov,2016,Mon,Dec,1,None,Malamute,0.753521,True,Siberian husky,0.166151,True,Siberian husky,0.0698108,True,11717,2903
810284430598270976,13,10,Phil,2016,Sun,Dec,0,None,Malamute,0.620768,True,Eskimo dog,0.158395,True,Eskimo dog,0.028961700000000007,True,37847,12483
810254108431155201,12,10,Gus,2016,Sat,Dec,22,None,Staffordshire bullterrier,0.292556,True,American staffordshire terrier,0.261233,True,American staffordshire terrier,0.0623754,True,15688,3673
809920764300447744,10,10,None,2016,Sat,Dec,0,None,Norwich terrier,0.397163,True,Toy poodle,0.27454,True,Toy poodle,0.134667,True,16551,4280
809448704142938112,12,10,None,2016,Thu,Dec,17,None,Greater swiss mountain dog,0.375415,True,Cardigan,0.13431700000000002,True,Cardigan,0.0736971,True,7401,1608
809220051211603969,12,10,Kyro,2016,Thu,Dec,2,None,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Samoyed,0.013455200000000002,True,21283,6156
809084759137812480,11,10,Wallace,2016,Wed,Dec,17,None,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Bloodhound,0.011761,True,14123,3841
808838249661788160,13,10,Ito,2016,Wed,Dec,0,None,Rottweiler,0.36953,True,Miniature pinscher,0.194867,True,Miniature pinscher,0.160104,True,10794,3333
808733504066486276,12,10,None,2016,Tue,Dec,18,pupper,Seat belt,0.779137,False,Toy poodle,0.0369271,True,Toy poodle,0.016972499999999998,True,8453,2379
808501579447930884,12,10,Koda,2016,Tue,Dec,2,None,Airedale,0.4542390000000001,True,Cocker spaniel,0.219323,True,Cocker spaniel,0.093193,True,12050,2856
808001312164028416,12,10,Cooper,2016,Sun,Dec,17,None,Labrador retriever,0.730959,True,Staffordshire bullterrier,0.130726,True,Staffordshire bullterrier,0.028852600000000006,True,13435,3873
807621403335917568,14,10,Ollie,2016,Sat,Dec,16,pupper,Golden retriever,0.873233,True,Cocker spaniel,0.0336933,True,Cocker spaniel,0.0204084,True,15570,4030
807106840509214720,13,10,Stephan,2016,Fri,Dec,6,None,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Pomeranian,0.0770081,True,126959,60941
807010152071229440,12,10,Lennon,2016,Thu,Dec,23,None,Golden retriever,0.610807,True,Irish setter,0.213642,True,Irish setter,0.0318866,True,13945,4197
806629075125202948,13,10,None,2016,Wed,Dec,22,None,Arabian camel,0.366248,False,House finch,0.209852,False,House finch,0.0464032,True,80317,38209
806542213899489280,11,10,Waffles,2016,Wed,Dec,16,None,Vizsla,0.938617,True,Brittany spaniel,0.0367389,True,Brittany spaniel,0.00397149,True,10920,2595
806219024703037440,11,10,incredibly,2016,Tue,Dec,19,None,Chow,0.835102,True,Pomeranian,0.0407829,True,Pomeranian,0.0212745,True,6866,1309
805932879469572096,12,10,Major,2016,Tue,Dec,0,None,Norwegian elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Keeshond,0.00794674,True,8841,2095
805826884734976000,12,10,Duke,2016,Mon,Dec,17,None,Siberian husky,0.248926,True,American staffordshire terrier,0.0983133,True,American staffordshire terrier,0.0801885,True,7036,2008
805520635690676224,13,10,Zeke,2016,Sun,Dec,21,None,Malinois,0.643147,True,German shepherd,0.186642,True,German shepherd,0.109345,True,6135,1802
805487436403003392,12,10,Sansa,2016,Sun,Dec,19,None,Shield,0.58783,False,Barrel,0.0901799,False,Barrel,0.06919860000000001,False,9372,2778
805207613751304193,12,10,Shooter,2016,Sun,Dec,0,None,Pembroke,0.244705,True,Rhodesian ridgeback,0.180461,True,Rhodesian ridgeback,0.0946637,True,8339,1868
804738756058218496,12,10,Django,2016,Fri,Dec,17,None,Tibetan mastiff,0.91579,True,German shepherd,0.0624797,True,German shepherd,0.00829749,True,14679,4221
804026241225523202,13,10,Bo,2016,Wed,Nov,18,None,Web site,0.492709,False,Envelope,0.0505658,False,Envelope,0.0152969,False,47730,17802
803773340896923648,12,10,Diogi,2016,Wed,Nov,1,puppo,Miniature pinscher,0.817066,True,Redbone,0.0597065,True,Redbone,0.0341952,True,10735,3041
803638050916102144,13,10,None,2016,Tue,Nov,16,pupper,Labrador retriever,0.372776,True,Golden retriever,0.343666,True,Golden retriever,0.0672423,True,11745,4529
803380650405482500,12,10,Sonny,2016,Mon,Nov,23,None,Bookcase,0.890601,False,Entertainment center,0.019287400000000003,False,Entertainment center,0.00948954,False,8295,2035
803276597545603072,11,10,Winston,2016,Mon,Nov,16,None,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Chow,0.0499882,True,10723,2709
802952499103731712,12,10,Marley,2016,Sun,Nov,19,None,Chow,0.944032,True,Golden retriever,0.0172398,True,Golden retriever,0.0120848,True,9666,2204
802572683846291456,12,10,Winnie,2016,Sat,Nov,18,None,Golden retriever,0.610171,True,Labrador retriever,0.173252,True,Labrador retriever,0.163257,True,9556,2744
802323869084381190,13,10,Severus,2016,Sat,Nov,1,None,Home theater,0.765069,False,Television,0.203578,False,Television,0.0186435,False,17372,6395
802239329049477120,12,10,Loki,2016,Fri,Nov,19,puppo,Eskimo dog,0.482498,True,Siberian husky,0.335774,True,Siberian husky,0.134589,True,9705,2855
801958328846974976,12,10,Ronnie,2016,Fri,Nov,1,None,Staffordshire bullterrier,0.327887,True,American staffordshire terrier,0.271916,True,American staffordshire terrier,0.247619,True,8251,1876
801538201127157760,12,10,Wallace,2016,Wed,Nov,21,None,Pembroke,0.550506,True,Cardigan,0.306612,True,Cardigan,0.054229999999999993,True,8772,2253
801285448605831168,10,10,None,2016,Wed,Nov,4,None,Minivan,0.789376,False,Beach wagon,0.081125,False,Beach wagon,0.0645338,False,6483,916
801167903437357056,13,10,Milo,2016,Tue,Nov,20,None,Cocker spaniel,0.74022,True,Dandie dinmont,0.061604499999999986,True,Dandie dinmont,0.0413314,True,26224,6528
800751577355128832,12,10,Mauve,2016,Mon,Nov,17,None,Cocker spaniel,0.771984,True,Miniature poodle,0.07665280000000001,True,Miniature poodle,0.0396183,True,11232,3040
800513324630806528,11,10,Chef,2016,Mon,Nov,1,None,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Cardigan,0.0007659339999999999,True,14065,3300
800459316964663297,12,10,None,2016,Sun,Nov,22,pupper,Teddy,0.31192800000000004,False,Ice bear,0.184657,False,Ice bear,0.173229,False,10127,2369
800388270626521089,12,10,Doc,2016,Sun,Nov,17,floofer,Golden retriever,0.35986,True,Pembroke,0.194207,True,Pembroke,0.154603,True,11922,3082
800141422401830912,13,10,Peaches,2016,Sun,Nov,0,None,Golden retriever,0.938048,True,Kuvasz,0.0251195,True,Kuvasz,0.0229773,True,16386,2819
800018252395122689,11,10,None,2016,Sat,Nov,16,doggo,Vacuum,0.289485,False,Punching bag,0.243297,False,Punching bag,0.14363,False,30389,14459
799757965289017345,13,10,Sobe,2016,Fri,Nov,23,doggo,Border collie,0.442534,True,Collie,0.288684,True,Collie,0.196399,True,9005,2373
799422933579902976,12,10,Longfellow,2016,Fri,Nov,1,None,Miniature pinscher,0.58363,True,Redbone,0.276095,True,Redbone,0.0185501,True,8613,2105
799297110730567681,11,10,Jeffrey,2016,Thu,Nov,17,None,Malamute,0.985028,True,Siberian husky,0.00583442,True,Siberian husky,0.00544281,True,10606,3043
799063482566066176,11,10,Mister,2016,Thu,Nov,1,None,Norfolk terrier,0.334436,True,Norwich terrier,0.231573,True,Norwich terrier,0.21420300000000006,True,8656,2704
798933969379225600,12,10,Iroh,2016,Wed,Nov,17,None,Siberian husky,0.703224,True,Eskimo dog,0.22935100000000005,True,Eskimo dog,0.0443508,True,14093,4915
798925684722855936,11,10,Shadow,2016,Wed,Nov,16,None,West highland white terrier,0.539463,True,Cairn,0.184897,True,Cairn,0.163024,True,7970,1572
798209839306514432,13,10,Cooper,2016,Mon,Nov,17,None,Pekinese,0.524583,True,Shih-tzu,0.102931,True,Shih-tzu,0.0978931,True,11114,2809
797971864723324932,12,10,None,2016,Mon,Nov,1,pupper,American staffordshire terrier,0.489845,True,Chihuahua,0.30576,True,Chihuahua,0.0727991,True,12475,3448
797545162159308800,12,10,Cassie,2016,Sat,Nov,21,None,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Cardigan,0.00973566,True,15523,5332
797236660651966464,12,10,Pancake,2016,Sat,Nov,0,None,Collie,0.767005,True,Border collie,0.100844,True,Border collie,0.0483681,True,21388,7278
796865951799083009,12,10,Tyr,2016,Fri,Nov,0,None,Cardigan,0.8391290000000001,True,Boston bull,0.0806985,True,Boston bull,0.034505,True,8219,2089
796759840936919040,11,10,Romeo,2016,Thu,Nov,17,None,American staffordshire terrier,0.463996,True,Staffordshire bullterrier,0.155566,True,Staffordshire bullterrier,0.137587,True,12709,3358
796484825502875648,12,10,None,2016,Wed,Nov,22,doggo,Cocker spaniel,0.116924,True,Seat belt,0.107511,False,Seat belt,0.0998434,True,8112,1938
796387464403357696,12,10,Snicku,2016,Wed,Nov,16,None,Pekinese,0.461164,True,Pomeranian,0.28865,True,Pomeranian,0.052423,False,11774,4578
796149749086875649,11,10,Ruby,2016,Wed,Nov,0,None,Golden retriever,0.600276,True,Labrador retriever,0.140798,True,Labrador retriever,0.0873548,False,34648,15726
796116448414461957,11,10,None,2016,Tue,Nov,22,None,Cardigan,0.700182,True,Pembroke,0.260738,True,Pembroke,0.0171099,True,9739,2657
796080075804475393,12,10,Yogi,2016,Tue,Nov,20,None,Chow,0.973846,True,Tibetan mastiff,0.014109899999999996,True,Tibetan mastiff,0.00235832,False,9053,2545
796031486298386433,13,10,Daisy,2016,Tue,Nov,16,None,Golden retriever,0.893775,True,Labrador retriever,0.0701398,True,Labrador retriever,0.00841853,False,11565,4039
795464331001561088,13,10,None,2016,Mon,Nov,3,doggo,Golden retriever,0.193082,True,Chesapeake bay retriever,0.157927,True,Chesapeake bay retriever,0.124684,True,53343,26179
795400264262053889,12,10,Brody,2016,Sun,Nov,22,None,Golden retriever,0.925494,True,Labrador retriever,0.0592408,True,Labrador retriever,0.00449534,False,10821,3147
795076730285391872,11,10,Bailey,2016,Sun,Nov,1,None,Gas pump,0.676439,False,Harvester,0.049995300000000006,False,Harvester,0.0446596,False,17389,5958
794926597468000259,12,10,Mack,2016,Sat,Nov,15,None,Teddy,0.569566,False,Bath towel,0.173745,False,Bath towel,0.0376618,True,11022,2530
794332329137291264,12,10,Nimbus,2016,Fri,Nov,0,None,Samoyed,0.988307,True,Malamute,0.00490635,True,Malamute,0.00290129,True,10253,2908
794205286408003585,14,10,Laika,2016,Thu,Nov,15,pupper,Pedestal,0.66266,False,Fountain,0.294827,False,Fountain,0.0203711,False,9848,3636
793962221541933056,12,10,Maximus,2016,Wed,Nov,23,None,Labrador retriever,0.8616510000000001,True,Golden retriever,0.0444618,True,Golden retriever,0.016496700000000003,True,18020,5371
793845145112371200,13,10,Clark,2016,Wed,Nov,16,None,Old english sheepdog,0.7652770000000001,True,Bedlington terrier,0.112753,True,Bedlington terrier,0.0476617,True,9859,2064
793601777308463104,12,10,Dobby,2016,Tue,Nov,23,None,Miniature pinscher,0.538981,True,Chihuahua,0.21783,True,Chihuahua,0.0891487,True,8536,1793
793500921481273345,12,10,Fiona,2016,Tue,Nov,17,None,Golden retriever,0.326122,True,Labrador retriever,0.219904,True,Labrador retriever,0.163366,True,11456,2614
793286476301799424,13,10,Moreton,2016,Tue,Nov,3,None,Afghan hound,0.274637,True,Borzoi,0.142204,True,Borzoi,0.109677,False,26344,10111
793271401113350145,12,10,Dave,2016,Tue,Nov,2,None,Siberian husky,0.231695,True,Eskimo dog,0.206749,True,Eskimo dog,0.0701195,True,9260,2597
793256262322548741,12,10,None,2016,Tue,Nov,1,None,Basset,0.207622,True,Walker hound,0.0605742,True,Walker hound,0.0412205,True,21410,9163
793241302385262592,13,10,Tucker,2016,Tue,Nov,0,None,Golden retriever,0.559308,True,Labrador retriever,0.390222,True,Labrador retriever,0.0363157,True,11254,3598
793226087023144960,11,10,Juno,2016,Mon,Oct,23,None,Wire-haired fox terrier,0.456047,True,Lakeland terrier,0.273428,True,Lakeland terrier,0.0836433,True,10537,3139
793210959003287553,10,10,Maude,2016,Mon,Oct,22,None,Doormat,0.874431,False,French bulldog,0.0187591,True,French bulldog,0.0151344,True,9563,3087
793195938047070209,12,10,Lily,2016,Mon,Oct,21,puppo,Labrador retriever,0.654762,True,Golden retriever,0.0741,True,Golden retriever,0.0423393,True,16352,6178
793180763617361921,11,10,Newt,2016,Mon,Oct,20,None,Lakeland terrier,0.266824,True,Irish terrier,0.218783,True,Irish terrier,0.13296,True,7420,2185
793165685325201412,12,10,Benji,2016,Mon,Oct,19,None,Golden retriever,0.946224,True,Labrador retriever,0.0364766,True,Labrador retriever,0.00235285,False,10076,3051
793150605191548928,11,10,Nida,2016,Mon,Oct,18,None,Italian greyhound,0.193869,True,Bluetick,0.16038,True,Bluetick,0.12598199999999998,True,6615,1871
793135492858580992,13,10,None,2016,Mon,Oct,17,None,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Saltshaker,0.0465926,False,6937,2740
793120401413079041,11,10,Robin,2016,Mon,Oct,16,None,Labrador retriever,0.7249439999999999,True,Golden retriever,0.169744,True,Golden retriever,0.0355023,True,13590,4294
792913359805018113,13,10,a,2016,Mon,Oct,2,None,Web site,0.226716,False,Lighter,0.0819414,False,Lighter,0.0390086,False,15360,4411
792883833364439040,12,10,Bailey,2016,Mon,Oct,0,None,Jack-o'-lantern,0.999306,False,Basketball,0.000113129,False,Basketball,8.31451e-05,True,12111,4696
792773781206999040,12,10,Monster,2016,Sun,Oct,17,None,Yorkshire terrier,0.912804,True,Silky terrier,0.06782250000000001,True,Silky terrier,0.00445069,True,7866,1844
792394556390137856,12,10,BeBe,2016,Sat,Oct,15,None,Cocker spaniel,0.746387,True,Irish setter,0.0916151,True,Irish setter,0.061078199999999985,True,14405,4704
792050063153438720,11,10,Remus,2016,Fri,Oct,17,None,Komondor,0.942856,True,Swab,0.05271519999999999,False,Swab,0.002743,True,7677,1976
791672322847637504,13,10,None,2016,Thu,Oct,16,None,Golden retriever,0.705092,True,Labrador retriever,0.219721,True,Labrador retriever,0.015965,True,12592,3422
791406955684368384,12,10,Levi,2016,Wed,Oct,22,None,Pembroke,0.972629,True,Cardigan,0.0270259,True,Cardigan,0.000152502,True,14044,4516
791312159183634433,12,10,Mabel,2016,Wed,Oct,16,None,Miniature pinscher,0.892925,True,Toy terrier,0.0955238,True,Toy terrier,0.00354426,True,9411,2788
790987426131050500,12,10,Misty,2016,Tue,Oct,18,None,Cocker spaniel,0.349195,True,Flat-coated retriever,0.309535,True,Flat-coated retriever,0.104768,True,10585,2347
790946055508652032,12,10,Betty,2016,Tue,Oct,16,puppo,Dishwasher,0.700466,False,Golden retriever,0.245773,True,Golden retriever,0.0390117,True,17772,5150
790698755171364864,12,10,Mosby,2016,Mon,Oct,23,None,Bernese mountain dog,0.996541,True,Entlebucher,0.00105698,True,Entlebucher,0.000997907,True,8771,2093
790581949425475584,11,10,Duke,2016,Mon,Oct,15,None,Refrigerator,0.998886,False,Malinois,0.000152999,True,Malinois,0.000130817,True,22132,7884
790337589677002753,12,10,Maggie,2016,Sun,Oct,23,None,Pembroke,0.658808,True,Cardigan,0.153096,True,Cardigan,0.102299,True,8369,2048
790277117346975746,11,10,Bruce,2016,Sun,Oct,19,None,Labrador retriever,0.427742,True,Great dane,0.190503,True,Great dane,0.146427,True,13429,3491
789986466051088384,12,10,Happy,2016,Sun,Oct,0,None,Tub,0.479477,False,Bathtub,0.325106,False,Bathtub,0.07853049999999999,True,9902,2541
789628658055020548,13,10,Eli,2016,Sat,Oct,0,None,Chow,0.260702,True,Cougar,0.0881427,False,Cougar,0.0798831,True,8041,1954
789599242079838210,12,10,Brownie,2016,Fri,Oct,22,None,Chesapeake bay retriever,0.8788219999999999,True,Beagle,0.0185703,True,Beagle,0.0174985,True,7243,2125
789530877013393408,12,10,Rizzy,2016,Fri,Oct,18,None,Schipperke,0.363272,True,Kelpie,0.197021,True,Kelpie,0.151024,True,12586,3693
789268448748703744,10,10,Stella,2016,Fri,Oct,0,None,Malamute,0.81286,True,Siberian husky,0.120853,True,Siberian husky,0.0242693,True,9762,2825
789137962068021249,12,10,Bo,2016,Thu,Oct,16,None,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pekinese,0.0492369,True,10386,3062
788908386943430656,11,10,Lucy,2016,Thu,Oct,1,None,Remote control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Oscilloscope,0.0340897,True,29342,13570
788765914992902144,12,10,Butter,2016,Wed,Oct,15,None,Cocker spaniel,0.500509,True,Golden retriever,0.27273400000000003,True,Golden retriever,0.041475800000000014,False,29357,11284
788412144018661376,11,10,Dexter,2016,Tue,Oct,16,None,Golden retriever,0.805238,True,Labrador retriever,0.113798,True,Labrador retriever,0.0385587,True,16680,5807
788178268662984705,13,10,None,2016,Tue,Oct,0,None,Samoyed,0.73548,True,Pomeranian,0.075101,True,Pomeranian,0.0360719,False,7733,2318
788150585577050112,13,10,Leo,2016,Mon,Oct,22,None,Chow,0.814145,True,Pomeranian,0.112704,True,Pomeranian,0.0158832,True,6580,1428
788039637453406209,12,10,None,2016,Mon,Oct,15,None,Beach wagon,0.362925,False,Minivan,0.304759,False,Minivan,0.101702,False,6571,1450
787810552592695296,11,10,Frank,2016,Mon,Oct,0,None,Pug,0.362835,True,French bulldog,0.221864,True,French bulldog,0.0804183,True,9287,3351
787717603741622272,13,10,Tonks,2016,Sun,Oct,18,puppo,German shepherd,0.992339,True,Malinois,0.00492039,True,Malinois,0.0008528019999999999,True,10930,3049
787397959788929025,11,10,Moose,2016,Sat,Oct,21,None,Chihuahua,0.900483,True,Toy terrier,0.0210845,True,Toy terrier,0.019484,True,11602,3107
787322443945877504,10,10,Lincoln,2016,Sat,Oct,16,None,Seat belt,0.747739,False,Golden retriever,0.105703,True,Golden retriever,0.0172568,False,8337,1912
786963064373534720,12,10,Rory,2016,Fri,Oct,16,None,Golden retriever,0.915303,True,Saluki,0.0462126,True,Saluki,0.0375041,True,28432,8739
786664955043049472,12,10,None,2016,Thu,Oct,20,None,Leonberg,0.512034,True,Keeshond,0.464816,True,Keeshond,0.00781249,True,11388,2805
786595970293370880,11,10,Dale,2016,Thu,Oct,15,None,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Cardigan,0.000570176,True,10065,3391
786363235746385920,13,10,Rizzo,2016,Thu,Oct,0,doggo,Golden retriever,0.929266,True,Labrador retriever,0.0628667,True,Labrador retriever,0.00215669,True,11660,3834
786233965241827333,11,10,Mattie,2016,Wed,Oct,15,None,Labrador retriever,0.478193,True,Schipperke,0.224817,True,Schipperke,0.0773956,True,16353,5230
785927819176054784,12,10,Lucy,2016,Tue,Oct,19,None,Teddy,0.97207,False,Toy poodle,0.00849262,True,Toy poodle,0.00288271,True,12138,3465
785872687017132033,12,10,Rusty,2016,Tue,Oct,16,None,Great pyrenees,0.392108,True,Golden retriever,0.198358,True,Golden retriever,0.143328,True,7142,1998
785533386513321988,11,10,Dallas,2016,Mon,Oct,17,None,Miniature pinscher,0.436023,True,Black-and-tan coonhound,0.258049,True,Black-and-tan coonhound,0.145231,True,9730,2189
785264754247995392,12,10,Doc,2016,Sun,Oct,23,None,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Cradle,0.056137,True,7758,1789
785170936622350336,11,10,Hero,2016,Sun,Oct,17,None,Seat belt,0.891193,False,Eskimo dog,0.0274944,True,Eskimo dog,0.0195303,True,12920,5318
784826020293709826,13,10,Rusty,2016,Sat,Oct,18,None,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Binoculars,0.0774556,True,10825,3536
784517518371221505,11,10,Frankie,2016,Fri,Oct,22,None,Malamute,0.757764,True,Eskimo dog,0.151248,True,Eskimo dog,0.08484019999999999,True,9575,2775
784431430411685888,12,10,Stormy,2016,Fri,Oct,16,None,Miniature poodle,0.744819,True,Toy poodle,0.243192,True,Toy poodle,0.0109202,True,6074,1403
783839966405230592,13,10,Riley,2016,Thu,Oct,1,None,Quilt,0.333739,False,Siamese cat,0.136245,False,Siamese cat,0.117464,False,32095,11810
783821107061198850,12,10,Mairi,2016,Thu,Oct,0,None,Lakeland terrier,0.26565900000000003,True,Golden retriever,0.196414,True,Golden retriever,0.133534,True,7853,2138
783695101801398276,12,10,Loomis,2016,Wed,Oct,15,None,Chow,0.314265,True,Golden retriever,0.300435,True,Golden retriever,0.0494869,True,11148,3522
783466772167098368,11,10,Finn,2016,Wed,Oct,0,None,Chihuahua,0.789,True,Miniature pinscher,0.115916,True,Miniature pinscher,0.0362939,True,9019,2463
783391753726550016,13,10,Godi,2016,Tue,Oct,19,None,Norwegian elkhound,0.87713,True,Cairn,0.0862406,True,Cairn,0.0110191,True,17999,6013
783334639985389568,12,10,Dave,2016,Tue,Oct,15,None,Cardigan,0.593858,True,Shetland sheepdog,0.13061099999999998,True,Shetland sheepdog,0.100842,True,31190,12795
783085703974514689,11,10,Earl,2016,Mon,Oct,23,None,Chesapeake bay retriever,0.240602,True,Airedale,0.164088,True,Airedale,0.134506,True,8681,2425
782969140009107456,12,10,Cali,2016,Mon,Oct,15,None,Seat belt,0.474292,False,Golden retriever,0.17139300000000002,True,Golden retriever,0.110592,True,25745,8035
782747134529531904,11,10,Deacon,2016,Mon,Oct,1,doggo,Golden retriever,0.560699,True,Otterhound,0.199482,True,Otterhound,0.0406818,True,7963,1522
782722598790725632,10,10,Penny,2016,Sun,Oct,23,None,Irish setter,0.574557,True,Golden retriever,0.339251,True,Golden retriever,0.0461082,False,18444,5899
